flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2025-08-18,scheduled,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,A2,,2025-08-18T08:20:00+00:00,2025-08-18T08:20:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,3,C3,,2025-08-18T11:10:00+00:00,,,,,,SriLankan Airlines,UL,ALK,3667,UL3667,ALK3667,,ethiopian airlines,et,eth,805,et805,eth805
2025-08-18,scheduled,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,A2,,2025-08-18T08:20:00+00:00,2025-08-18T08:20:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,3,C3,,2025-08-18T11:10:00+00:00,,,,,,Lufthansa,LH,DLH,9665,LH9665,DLH9665,,ethiopian airlines,et,eth,805,et805,eth805
2025-08-18,scheduled,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,A2,,2025-08-18T08:20:00+00:00,2025-08-18T08:20:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,3,C3,,2025-08-18T11:10:00+00:00,,,,,,Air India,AI,AIC,7557,AI7557,AIC7557,,ethiopian airlines,et,eth,805,et805,eth805
2025-08-18,scheduled,,,Dodoma,Africa/Dar_es_Salaam,DOD,HTDO,,,,2025-08-18T09:25:00+00:00,2025-08-18T09:25:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,2,,,2025-08-18T10:40:00+00:00,,,,,,Precision Air,PW,PRF,613,PW613,PRF613,,,,,,,
2025-08-18,scheduled,,,Dodoma,Africa/Dar_es_Salaam,DOD,HTDO,,,,2025-08-18T09:25:00+00:00,2025-08-18T09:25:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,2,,,2025-08-18T10:40:00+00:00,,,,,,,H1,H1,1918,H11918,H11918,,precision air,pw,prf,613,pw613,prf613
2025-08-18,scheduled,,,Mwanza,Africa/Dar_es_Salaam,MWZ,HTMW,,,,2025-08-18T09:00:00+00:00,2025-08-18T09:00:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,2,,,2025-08-18T10:30:00+00:00,,,,,,Air Tanzania,TC,ATC,111,TC111,ATC111,,,,,,,
2025-08-18,scheduled,,,Mwanza,Africa/Dar_es_Salaam,MWZ,HTMW,,,,2025-08-18T09:00:00+00:00,2025-08-18T09:00:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,2,,,2025-08-18T10:30:00+00:00,,,,,,,H1,H1,3652,H13652,H13652,,air tanzania,tc,atc,111,tc111,atc111
2025-08-18,scheduled,,,Kisauni,Africa/Dar_es_Salaam,ZNZ,HTZA,,,,2025-08-18T10:00:00+00:00,2025-08-18T10:00:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,1,,,2025-08-18T10:20:00+00:00,,,,,,FlexFlight,W2,FXT,1332,W21332,FXT1332,,,,,,,
2025-08-18,scheduled,,,Kisauni,Africa/Dar_es_Salaam,ZNZ,HTZA,2,,,2025-08-18T10:00:00+00:00,2025-08-18T10:00:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,1,,,2025-08-18T10:20:00+00:00,,,,,,Auric Air,UI,AUK,202,UI202,AUK202,,,,,,,
2025-08-18,scheduled,,,Kisauni,Africa/Dar_es_Salaam,ZNZ,HTZA,2,,,2025-08-18T10:00:00+00:00,2025-08-18T10:00:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,1,,,2025-08-18T10:20:00+00:00,,,,,,euroairlines,Q4,ELE,9603,Q49603,ELE9603,,auric air,ui,auk,202,ui202,auk202
2025-08-18,scheduled,,,Kilimanjaro,Africa/Dar_es_Salaam,JRO,HTKJ,,,,2025-08-18T09:05:00+00:00,2025-08-18T09:05:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,3,,,2025-08-18T10:15:00+00:00,,,,,,Qatar Airways,QR,QTR,1499,QR1499,QTR1499,,,,,,,
2025-08-18,scheduled,,,Kilimanjaro,Africa/Dar_es_Salaam,JRO,HTKJ,,,,2025-08-18T09:05:00+00:00,2025-08-18T09:05:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,3,,,2025-08-18T10:15:00+00:00,,,,,,Oman Air,WY,OMA,6614,WY6614,OMA6614,,qatar airways,qr,qtr,1499,qr1499,qtr1499
2025-08-18,scheduled,,,Kilimanjaro,Africa/Dar_es_Salaam,JRO,HTKJ,,,,2025-08-18T09:05:00+00:00,2025-08-18T09:05:00+00:00,,,,Dar Es Salam International Airport,Africa/Dar_es_Salaam,DAR,HTDA,3,,,2025-08-18T10:15:00+00:00,,,,,,Finnair,AY,FIN,6025,AY6025,FIN6025,,qatar airways,qr,qtr,1499,qr1499,qtr1499
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2025-08-18T14:55:00+00:00,2025-08-18T14:55:00+00:00,,,,Canberra,Australia/Sydney,CBR,YSCB,,,,2025-08-18T15:23:00+00:00,,,,,,QantasLink,,QLK,,,QLK,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,1C,15.0,2025-08-18T14:55:00+00:00,2025-08-18T14:55:00+00:00,,,,Canberra,Australia/Sydney,CBR,YSCB,,14,,2025-08-18T15:50:00+00:00,,,,,,QantasLink,,QLK,1441,,QLK1441,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,1C,15.0,2025-08-18T14:55:00+00:00,2025-08-18T14:55:00+00:00,,,,Canberra,Australia/Sydney,CBR,YSCB,,14,,2025-08-18T15:50:00+00:00,,,,,,Air New Zealand,NZ,ANZ,7347,NZ7347,ANZ7347,,qantaslink,,qlk,1441,,qlk1441
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,1C,15.0,2025-08-18T14:55:00+00:00,2025-08-18T14:55:00+00:00,,,,Canberra,Australia/Sydney,CBR,YSCB,,14,,2025-08-18T15:50:00+00:00,,,,,,China Southern Airlines,CZ,CSN,7434,CZ7434,CSN7434,,qantaslink,,qlk,1441,,qlk1441
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,1C,15.0,2025-08-18T14:55:00+00:00,2025-08-18T14:55:00+00:00,,,,Canberra,Australia/Sydney,CBR,YSCB,,14,,2025-08-18T15:50:00+00:00,,,,,,LATAM Airlines,LA,LAN,4873,LA4873,LAN4873,,qantaslink,,qlk,1441,,qlk1441
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,1C,15.0,2025-08-18T14:55:00+00:00,2025-08-18T14:55:00+00:00,,,,Canberra,Australia/Sydney,CBR,YSCB,,14,,2025-08-18T15:50:00+00:00,,,,,,China Eastern Airlines,MU,CES,4167,MU4167,CES4167,,qantaslink,,qlk,1441,,qlk1441
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,1C,15.0,2025-08-18T14:55:00+00:00,2025-08-18T14:55:00+00:00,,,,Canberra,Australia/Sydney,CBR,YSCB,,14,,2025-08-18T15:50:00+00:00,,,,,,Emirates,EK,UAE,5282,EK5282,UAE5282,,qantaslink,,qlk,1441,,qlk1441
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2025-08-18T20:51:00+00:00,,,,,,Thai Airways International,TG,THA,,TG,THA,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,53,39.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:29:00+00:00,2025-08-18T15:29:00+00:00,2025-08-18T15:29:00+00:00,Doha International,Asia/Qatar,DOH,OTHH,,,3,2025-08-18T22:25:00+00:00,21.0,2025-08-18T22:46:00+00:00,,,,Qatar Airways,QR,QTR,1,QR1,QTR1,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,53,39.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:29:00+00:00,2025-08-18T15:29:00+00:00,2025-08-18T15:29:00+00:00,Doha International,Asia/Qatar,DOH,OTHH,,,3,2025-08-18T22:25:00+00:00,21.0,2025-08-18T22:46:00+00:00,,,,Qatar Airways,QR,QTR,8400,QR8400,QTR8400,,qatar airways,qr,qtr,1,qr1,qtr1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,9,11.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2025-08-18T21:10:00+00:00,1.0,2025-08-18T21:11:00+00:00,,,,Thai Airways International,TG,THA,472,TG472,THA472,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,9,11.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2025-08-18T21:10:00+00:00,1.0,2025-08-18T21:11:00+00:00,,,,Oman Air,WY,OMA,5915,WY5915,OMA5915,,thai airways international,tg,tha,472,tg472,tha472
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,9,11.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2025-08-18T21:10:00+00:00,1.0,2025-08-18T21:11:00+00:00,,,,Austrian,OS,AUA,8640,OS8640,AUA8640,,thai airways international,tg,tha,472,tg472,tha472
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,9,11.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2025-08-18T21:10:00+00:00,1.0,2025-08-18T21:11:00+00:00,,,,El Al,LY,ELY,8422,LY8422,ELY8422,,thai airways international,tg,tha,472,tg472,tha472
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,9,11.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2025-08-18T21:10:00+00:00,1.0,2025-08-18T21:11:00+00:00,,,,Lufthansa,LH,DLH,9727,LH9727,DLH9727,,thai airways international,tg,tha,472,tg472,tha472
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,9,11.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,2025-08-18T15:01:00+00:00,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2025-08-18T21:10:00+00:00,1.0,2025-08-18T21:11:00+00:00,,,,Gulf Air,GF,GFA,6372,GF6372,GFA6372,,thai airways international,tg,tha,472,tg472,tha472
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,Qantas,QF,QFA,1,QF1,QFA1,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,LATAM Airlines,LA,LAN,5919,LA5919,LAN5919,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,IndiGo,6E,IGO,4609,6E4609,IGO4609,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,Air France,AF,AFR,9699,AF9699,AFR9699,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,China Eastern Airlines,MU,CES,4003,MU4003,CES4003,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,KLM,KL,KLM,4881,KL4881,KLM4881,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,Bangkok Airways,PG,BKP,4536,PG4536,BKP4536,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,Fiji Airways,FJ,FJI,5320,FJ5320,FJI5320,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,SriLankan Airlines,UL,ALK,3391,UL3391,ALK3391,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,Emirates,EK,UAE,5003,EK5003,UAE5003,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,26.0,2025-08-18T14:50:00+00:00,2025-08-18T14:50:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,2025-08-18T15:16:00+00:00,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2025-08-18T21:15:00+00:00,,2025-08-18T21:05:00+00:00,,,,Finnair,AY,FIN,5004,AY5004,FIN5004,,qantas,qf,qfa,1,qf1,qfa1
2025-08-18,scheduled,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,,2025-08-18T14:55:00+00:00,2025-08-18T14:55:00+00:00,,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,A3,01,2025-08-18T16:00:00+00:00,,,,,,IndiGo,6E,IGO,7738,6E7738,IGO7738,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,11,14.0,2025-08-18T14:45:00+00:00,2025-08-18T14:45:00+00:00,2025-08-18T14:59:00+00:00,2025-08-18T14:59:00+00:00,2025-08-18T14:59:00+00:00,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,21,,2025-08-18T16:20:00+00:00,,2025-08-18T16:06:00+00:00,,,,Qantas,QF,QFA,453,QF453,QFA453,,,,,,,
2025-08-18,scheduled,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,,2025-08-18T14:35:00+00:00,2025-08-18T14:35:00+00:00,,,,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,2,2025-08-18T15:40:00+00:00,,,,,,Air India,AI,AIC,2541,AI2541,AIC2541,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,11,14.0,2025-08-18T14:45:00+00:00,2025-08-18T14:45:00+00:00,2025-08-18T14:59:00+00:00,2025-08-18T14:59:00+00:00,2025-08-18T14:59:00+00:00,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,21,,2025-08-18T16:20:00+00:00,,2025-08-18T16:06:00+00:00,,,,Emirates,EK,UAE,5005,EK5005,UAE5005,,qantas,qf,qfa,453,qf453,qfa453
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,15.0,2025-08-18T13:00:00+00:00,2025-08-18T13:00:00+00:00,,,,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,1,2025-08-18T14:10:00+00:00,,,,,,IndiGo,6E,IGO,6606,6E6606,IGO6606,,,,,,,
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,10.0,2025-08-18T12:00:00+00:00,2025-08-18T12:00:00+00:00,,,,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,6,2025-08-18T13:15:00+00:00,,,,,,IndiGo,6E,IGO,7506,6E7506,IGO7506,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,11,14.0,2025-08-18T14:45:00+00:00,2025-08-18T14:45:00+00:00,2025-08-18T14:59:00+00:00,2025-08-18T14:59:00+00:00,2025-08-18T14:59:00+00:00,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,21,,2025-08-18T16:20:00+00:00,,2025-08-18T16:06:00+00:00,,,,Air New Zealand,NZ,ANZ,1892,NZ1892,ANZ1892,,qantas,qf,qfa,453,qf453,qfa453
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,14.0,2025-08-18T11:40:00+00:00,2025-08-18T11:40:00+00:00,2025-08-18T11:53:00+00:00,2025-08-18T11:53:00+00:00,2025-08-18T11:53:00+00:00,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,A3,03,2025-08-18T12:45:00+00:00,,2025-08-18T12:32:00+00:00,,,,IndiGo,6E,IGO,7342,6E7342,IGO7342,,,,,,,
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,,2025-08-18T11:30:00+00:00,2025-08-18T11:30:00+00:00,2025-08-18T11:22:00+00:00,2025-08-18T11:22:00+00:00,2025-08-18T11:22:00+00:00,Vishakhapatnam,Asia/Kolkata,VTZ,VOVZ,,,,2025-08-18T13:25:00+00:00,,2025-08-18T12:53:00+00:00,,,,IndiGo,6E,IGO,7064,6E7064,IGO7064,,,,,,,
2025-08-18,active,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,11,14.0,2025-08-18T14:45:00+00:00,2025-08-18T14:45:00+00:00,2025-08-18T14:59:00+00:00,2025-08-18T14:59:00+00:00,2025-08-18T14:59:00+00:00,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,21,,2025-08-18T16:20:00+00:00,,2025-08-18T16:06:00+00:00,,,,IndiGo,6E,IGO,4689,6E4689,IGO4689,,qantas,qf,qfa,453,qf453,qfa453
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,9.0,2025-08-18T11:10:00+00:00,2025-08-18T11:10:00+00:00,2025-08-18T11:18:00+00:00,2025-08-18T11:18:00+00:00,2025-08-18T11:18:00+00:00,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2025-08-18T12:55:00+00:00,,2025-08-18T12:40:00+00:00,,,,IndiGo,6E,IGO,533,6E533,IGO533,,,,,,,
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,6.0,2025-08-18T09:10:00+00:00,2025-08-18T09:10:00+00:00,2025-08-18T09:15:00+00:00,2025-08-18T09:15:00+00:00,2025-08-18T09:15:00+00:00,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,009,2025-08-18T11:50:00+00:00,,2025-08-18T11:36:00+00:00,,,,IndiGo,6E,IGO,2082,6E2082,IGO2082,,,,,,,
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,14.0,2025-08-18T08:55:00+00:00,2025-08-18T08:55:00+00:00,2025-08-18T09:08:00+00:00,2025-08-18T09:08:00+00:00,2025-08-18T09:08:00+00:00,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,5,2025-08-18T10:20:00+00:00,,2025-08-18T10:15:00+00:00,,,,IndiGo,6E,IGO,7563,6E7563,IGO7563,,,,,,,
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,14.0,2025-08-18T08:20:00+00:00,2025-08-18T08:20:00+00:00,2025-08-18T08:34:00+00:00,2025-08-18T08:34:00+00:00,2025-08-18T08:34:00+00:00,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,6,2025-08-18T09:45:00+00:00,,,,,,IndiGo,6E,IGO,7048,6E7048,IGO7048,,,,,,,
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,03,,2025-08-18T08:00:00+00:00,2025-08-18T08:00:00+00:00,2025-08-18T07:55:00+00:00,2025-08-18T07:55:00+00:00,2025-08-18T07:55:00+00:00,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,1,2025-08-18T09:20:00+00:00,,2025-08-18T08:54:00+00:00,,,,SpiceJet,SG,SEJ,2131,SG2131,SEJ2131,,,,,,,
2025-08-18,active,,,Tirupati,Asia/Kolkata,TIR,VOTP,,,42.0,2025-08-18T07:40:00+00:00,2025-08-18T07:40:00+00:00,2025-08-18T08:22:00+00:00,2025-08-18T08:22:00+00:00,2025-08-18T08:22:00+00:00,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,4,2025-08-18T09:00:00+00:00,26.0,2025-08-18T09:26:00+00:00,,,,Alliance Air,9I,LLR,878,9I878,LLR878,,,,,,,
2025-08-18,scheduled,,,Tees Valley,Europe/London,MME,EGNV,,,25.0,2025-08-18T09:40:00+00:00,2025-08-18T09:40:00+00:00,,,,Dalaman,Europe/Istanbul,DLM,LTBS,I,,,2025-08-18T15:48:00+00:00,,,,,,Freebird Airlines,FH,FHY,644,FH644,FHY644,,,,,,,
2025-08-18,scheduled,,,Gatwick,Europe/London,LGW,EGKK,N,,29.0,2025-08-18T09:25:00+00:00,2025-08-18T09:25:00+00:00,,,,Dalaman,Europe/Istanbul,DLM,LTBS,I,,,2025-08-18T15:30:00+00:00,,,,,,TUIfly,X3,TUI,862,X3862,TUI862,,,,,,,
2025-08-18,scheduled,,,Vnukovo,Europe/Moscow,VKO,UUWW,,,18.0,2025-08-18T10:00:00+00:00,2025-08-18T10:00:00+00:00,,,,Dalaman,Europe/Istanbul,DLM,LTBS,I,,,2025-08-18T15:27:00+00:00,,,,,,Dexter Air Taxi,,DXT,,,DXT,,,,,,,
2025-08-18,scheduled,,,Lawica,Europe/Warsaw,POZ,EPPO,,,5.0,2025-08-18T11:45:00+00:00,2025-08-18T11:45:00+00:00,,,,Dalaman,Europe/Istanbul,DLM,LTBS,I,,,2025-08-18T15:25:00+00:00,,,,,,Enter Air,E4,ENT,1441,E41441,ENT1441,,,,,,,
2025-08-18,scheduled,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,C15,21.0,2025-08-18T10:50:00+00:00,2025-08-18T10:50:00+00:00,,,,Dalaman,Europe/Istanbul,DLM,LTBS,I,,,2025-08-18T15:15:00+00:00,,,,,,SunExpress,XQ,SXS,3541,XQ3541,SXS3541,,,,,,,
2025-08-18,scheduled,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,G11B,20.0,2025-08-18T13:50:00+00:00,2025-08-18T13:50:00+00:00,,,,Dalaman,Europe/Istanbul,DLM,LTBS,D,,,2025-08-18T15:10:00+00:00,,,,,,Turkish Airlines,TK,THY,2560,TK2560,THY2560,,,,,,,
2025-08-18,scheduled,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,G11B,20.0,2025-08-18T13:50:00+00:00,2025-08-18T13:50:00+00:00,,,,Dalaman,Europe/Istanbul,DLM,LTBS,D,,,2025-08-18T15:10:00+00:00,,,,,,Air Serbia,JU,ASL,8144,JU8144,ASL8144,,turkish airlines,tk,thy,2560,tk2560,thy2560
